current_ratio,debt_to_equity,ebitda_margin,icr,dscr,altman_z_score,industry,defaulted_in_12_months
0.8729,2.5873,-6.1898,9.5832,-0.1338,1.336,SaaS,0
0.574,4.6218,46.5763,13.719,4.5568,4.595,Construction,0
3.8355,2.7454,17.6838,7.1574,3.634,7.0792,Retail,0
2.4776,2.915,27.0369,12.8989,3.1163,0.3462,Construction,0
2.9689,2.0083,-13.0377,0.1225,3.5081,3.411,Retail,0
1.3984,4.7454,6.6403,6.3944,2.238,3.3799,SaaS,0
1.694,3.8859,33.8565,5.7694,-0.2914,6.7417,Construction,1
1.1003,1.427,29.4838,-1.862,-0.6735,-1.4948,Retail,1
0.5685,4.221,-17.1902,5.5354,4.0644,2.2448,Retail,0
0.8803,2.162,18.2616,4.2735,3.076,-0.1753,SaaS,0
3.2306,4.1433,-13.8205,9.3866,-0.5076,-1.7847,SaaS,1
2.7747,4.1144,49.71,13.9516,2.3057,-0.5297,Logistics,1
2.2783,0.9444,42.8108,-0.5416,1.1328,7.7647,Logistics,0
2.0053,3.5057,-18.5244,3.5671,-0.8894,0.1485,Retail,1
3.7053,1.4532,40.1055,5.5491,1.723,7.3503,Logistics,0
0.4764,1.4875,44.3601,5.7382,-0.0294,0.0525,Construction,1
1.2663,1.4817,4.7484,11.1718,-1.3263,7.313,Retail,0
1.5298,3.6278,30.3651,5.5377,1.2687,4.5462,Construction,0
3.1732,1.1491,10.9473,-1.5383,2.1308,-0.8678,Logistics,0
3.9716,0.0045,25.8663,10.0718,-1.6717,3.8192,Construction,0
1.1145,3.5762,3.8222,13.0421,0.8146,1.1851,Retail,0
3.5224,0.8559,2.5791,6.7364,-0.1964,1.8315,Construction,0
3.3564,0.5224,9.7104,7.8788,-1.7854,2.4017,Retail,0
1.0537,1.1876,-9.8103,0.7699,-1.1204,2.2271,Logistics,0
1.7175,1.8995,38.1797,1.751,-1.0268,4.6411,Retail,0
1.7568,2.3795,4.4089,1.9979,-0.7199,5.6837,Logistics,0
3.9172,0.2229,8.0105,5.3226,3.6236,1.2918,SaaS,0
0.8874,4.8529,42.5838,13.7785,1.0764,7.2436,Logistics,0
3.2368,3.5803,14.7637,6.8703,-0.9704,7.3847,Retail,0
1.4699,1.616,18.0978,1.2657,-1.2979,-1.5931,Retail,1
2.9773,1.5935,46.9549,2.5235,0.0856,-1.8509,SaaS,1
1.796,2.2427,42.0708,4.5283,3.5861,2.2507,SaaS,0
2.3978,3.1312,-8.1373,8.5954,0.5512,3.9065,Logistics,1
3.3639,0.7319,13.1251,5.4806,-0.8807,0.779,Construction,1
3.2558,0.9446,47.9907,4.6716,0.8288,0.5941,Construction,1
3.4924,4.2972,6.0656,7.6004,1.8872,4.7833,SaaS,0
0.4265,1.2813,6.0101,2.1112,-1.7929,4.017,Logistics,1
2.8298,1.901,-6.3479,-0.6586,2.3935,-0.3285,SaaS,0
0.732,4.3564,-11.9974,-1.585,0.7657,6.845,SaaS,1
1.7801,3.3157,31.8213,2.2714,-1.9319,4.7998,Retail,0
2.2846,1.7086,33.9021,-0.4429,2.7172,1.6258,Retail,0
1.7304,3.4185,47.8309,3.7178,2.9867,4.8362,Retail,0
2.1745,0.0984,34.1393,11.1399,2.4019,-0.8735,SaaS,0
3.9868,3.6782,-2.9653,10.177,0.3935,2.6826,Logistics,0
0.7138,2.4351,-17.1918,8.3858,1.7072,-0.3102,Construction,0
2.7667,4.0659,48.9806,12.4925,0.7101,-1.5857,Construction,1
1.7048,4.7732,3.8315,2.7951,2.9044,1.3833,Retail,0
0.7054,4.6289,1.838,13.0459,2.0851,-0.4926,Logistics,0
0.8032,4.5463,43.4169,4.7871,-1.4274,4.3352,Retail,1
3.8072,2.5608,20.957,4.8152,2.5017,4.7407,Logistics,0
3.5425,1.8007,-4.959,4.891,2.8107,-0.5131,Logistics,1
3.6468,2.3252,42.2367,-0.3324,0.5949,-1.7539,Logistics,1
3.9678,3.4495,49.5353,14.5833,4.1305,5.9281,SaaS,0
0.9916,4.42,-13.9325,0.3546,3.9011,-1.9794,Logistics,0
1.5507,1.0349,40.3576,3.7951,-0.7738,1.4391,SaaS,1
2.743,4.591,7.3361,3.4281,4.3299,2.9458,Construction,1
2.0384,4.0759,16.6851,-0.7304,1.0861,6.1864,Construction,0
1.7899,4.8943,44.0371,0.5884,3.0662,6.3856,SaaS,0
1.5597,4.4013,48.1365,-1.2374,3.6987,5.2494,Construction,0
2.4564,1.3997,-1.6485,2.9709,1.5358,0.472,Construction,0
2.3873,0.5298,-5.1004,12.7332,0.7937,5.2019,Retail,1
0.8135,0.5612,-14.3638,3.7705,4.4082,0.4654,SaaS,0
1.9926,1.4561,19.3258,0.1028,-0.384,0.1461,SaaS,1
2.3032,3.0709,-19.0477,8.9768,-0.2012,3.4713,SaaS,0
2.3671,4.0216,8.8329,14.9422,0.5313,4.7885,Retail,1
0.9984,4.4963,-14.8631,1.9495,4.0163,-1.4695,SaaS,0
3.0206,3.1188,8.3658,2.7527,4.5715,-1.3998,Construction,1
0.2958,0.0282,-17.2047,14.5214,-0.4595,5.8417,Logistics,1
1.5484,0.9316,38.4652,1.0392,4.0471,6.595,Retail,0
3.1648,0.4986,-5.3183,6.6906,-0.1926,4.0444,Retail,0
2.3428,1.8166,2.9816,2.0741,4.7945,2.2883,SaaS,0
1.1924,2.5068,40.9034,13.85,2.1819,6.4532,Logistics,0
2.8408,0.217,32.2386,14.6859,-1.9504,5.2882,Logistics,0
2.3561,1.7424,-4.6673,11.8499,-1.7611,3.7959,Logistics,0
3.2257,0.8959,-14.967,3.3513,-0.9676,1.1976,Construction,0
2.9931,3.2354,30.0972,4.8593,-0.687,-0.02,Logistics,1
2.5184,2.3214,7.3492,2.1192,3.3733,2.1867,SaaS,0
2.0551,2.4766,33.6256,13.1429,-0.4406,0.8682,Construction,1
0.7061,2.1385,11.1706,13.5475,4.784,1.3926,Logistics,0
1.1931,4.7801,4.2202,5.1208,2.4528,3.1563,SaaS,0
1.7926,1.0737,11.5844,9.1611,2.8476,-0.3091,Construction,0
2.4773,2.5833,32.3991,0.8144,-0.4753,6.0618,Construction,1
2.1521,3.6801,43.1554,5.3939,4.2489,-0.5447,Logistics,0
1.2951,2.7842,-16.5163,8.7355,2.6747,2.8099,Construction,0
0.2246,4.6451,16.6878,4.5519,4.0508,5.4597,Retail,1
2.0857,1.8898,-17.7015,4.0792,4.6954,2.8502,SaaS,0
1.2854,2.3184,12.7887,-1.983,-1.1205,1.6102,Logistics,0
2.9915,0.4426,41.9698,11.673,-1.3239,2.7489,SaaS,1
0.291,3.045,5.3113,13.1187,3.6239,6.4867,SaaS,0
2.4223,1.4411,45.2715,14.4809,4.0629,7.9043,Retail,0
3.7776,0.8015,24.1426,10.2276,2.0863,4.3114,Construction,1
0.8628,2.7227,45.3909,7.3295,0.562,5.9344,Retail,0
1.9923,2.6616,33.0017,2.5778,2.5684,-1.8551,Retail,0
0.5474,0.3794,-12.7595,14.9881,0.1396,6.8036,Construction,0
2.5776,3.4911,-3.8194,8.0258,-0.3313,7.5405,Logistics,1
2.292,3.1189,7.5919,9.5796,1.417,3.7517,SaaS,0
1.748,0.9451,-8.0925,9.6009,-0.4869,5.538,Logistics,0
2.1812,2.3472,14.6438,12.3693,1.3859,3.1274,Logistics,0
3.607,3.6016,12.9958,-1.8356,4.6962,0.862,Retail,0
0.9459,2.6472,46.9381,1.7442,3.8785,6.5225,Construction,0
0.2857,1.9774,10.361,9.3141,4.5914,3.9684,Construction,1
3.4743,1.6117,34.9939,13.2175,3.6443,3.7938,SaaS,0
2.393,3.052,45.9337,9.6508,0.4833,4.5913,Construction,0
3.5845,4.6955,41.3892,5.0294,3.6843,6.56,Logistics,0
2.4684,3.3587,-5.3933,4.1464,4.4604,5.3191,Construction,0
3.2786,0.3737,14.7221,10.5451,4.6293,0.1112,Construction,0
1.8328,2.3034,4.3418,10.601,2.7824,2.6682,Logistics,0
3.0495,4.4541,7.9901,8.32,-0.5204,7.803,SaaS,0
3.6696,0.4723,5.2565,2.9549,-1.7219,3.5456,SaaS,1
2.3741,4.9444,37.8451,13.7276,-0.9696,7.3825,Logistics,0
0.887,4.7453,11.6497,7.382,4.7588,6.1337,Construction,0
1.2214,0.3914,16.6586,11.4384,1.2347,4.6602,Construction,0
0.9548,4.6671,48.7713,1.6432,3.9849,1.4937,SaaS,0
1.1381,1.8157,-15.8015,3.8487,1.2553,1.0432,SaaS,0
1.3644,4.2235,14.157,12.8679,2.6257,4.4342,SaaS,0
2.3095,2.0919,34.1843,-1.1482,-1.831,2.3256,Retail,0
2.4344,2.2043,-9.4187,6.7094,-0.2509,5.9875,SaaS,0
1.8207,3.1712,22.8072,6.189,1.0539,5.6046,Construction,0
2.5386,3.8724,-3.2375,10.7709,2.4144,1.1213,SaaS,1
0.51,0.1689,40.7183,2.7922,-0.7994,5.0273,Construction,0
0.5336,2.9658,2.897,1.7241,3.3519,2.9455,Construction,0
0.853,0.9337,3.0344,13.7443,0.5508,1.2329,Construction,1
2.1687,1.7297,21.8736,7.7191,3.722,2.1297,SaaS,1
1.0132,1.7398,-7.1506,-0.2203,-1.3142,6.9535,SaaS,1
1.2765,2.3453,-0.0578,1.2816,2.7583,1.5952,Logistics,0
1.7212,1.6707,9.1642,14.98,0.0533,0.874,SaaS,1
3.2851,0.5368,4.7547,1.3254,3.5677,1.5181,SaaS,1
0.2527,0.7281,16.7414,8.3781,0.8152,0.1462,SaaS,1
2.6676,0.1672,21.9748,5.1422,2.6574,3.4463,Retail,0
2.7417,2.3512,19.6667,13.0552,4.5401,-0.5256,SaaS,0
3.2349,4.7722,25.7918,10.8379,-1.8556,6.1744,Retail,0
3.7445,0.5784,1.5425,8.1482,-1.9222,0.2558,Construction,1
0.2765,4.7313,-11.1502,-1.8174,3.392,3.9806,Construction,0
0.7844,3.6668,33.2565,12.9565,2.5248,-0.7497,Construction,0
3.5675,3.1875,39.5546,5.5593,0.0509,7.7845,Construction,1
1.9424,3.2264,-2.0096,13.8368,1.4608,2.5458,Retail,0
2.3454,4.1336,8.4964,6.4242,-1.7065,6.2217,Retail,1
2.7195,0.5346,14.8998,9.8018,-0.6529,5.6865,Construction,0
2.7805,2.5238,17.3329,-0.822,0.9715,5.1369,SaaS,0
3.7406,3.4855,26.1643,10.6676,3.8383,6.2736,Construction,0
3.9884,2.9341,-17.0878,3.7459,1.3577,-0.9954,Construction,0
2.9366,4.1639,30.5034,3.9731,2.1045,4.785,Retail,0
1.2914,0.3614,-15.662,0.0171,4.1163,0.6583,Construction,0
3.5431,3.4535,12.7802,0.4966,0.1617,5.8587,Retail,0
0.387,2.6701,37.937,1.1579,2.9049,7.5687,Logistics,1
1.0781,1.8958,11.5851,3.5795,4.0317,7.0149,Retail,0
3.6101,1.7014,-9.5637,13.1635,-0.5817,-0.8505,Construction,0
1.1735,3.1042,48.9524,4.2604,0.4953,1.6955,SaaS,0
1.0385,4.455,42.25,10.3142,4.8587,1.6432,Retail,0
0.7249,2.4809,33.992,-0.5933,4.8825,-0.777,Retail,1
3.4646,4.1236,8.8058,8.0487,-0.4374,-1.0187,Retail,1
2.1002,2.0108,-7.1308,6.1922,-1.5349,1.8489,Construction,0
2.7646,0.512,45.8988,14.6253,-0.1035,7.9207,Construction,0
1.1085,0.3075,17.2646,12.3855,0.7841,3.6894,Retail,1
3.0806,0.2567,39.6649,5.7321,1.087,4.2178,SaaS,0
3.088,1.9008,3.9467,11.1774,2.3316,2.7102,Construction,0
1.3879,1.6862,3.4702,1.2817,4.2965,4.6233,SaaS,0
1.7606,3.5897,48.9878,7.5597,0.3124,7.5666,Logistics,0
0.9968,3.7141,16.5283,-0.7315,3.9499,3.887,SaaS,0
3.9109,0.2543,-10.1513,3.9175,-1.3456,-1.3496,Construction,1
2.6533,1.1056,-4.6228,1.8397,-1.7069,2.9289,Retail,0
3.7513,1.3713,13.7361,10.2215,1.5283,7.9275,Logistics,0
1.3529,2.7381,-17.027,6.3315,-1.5824,1.874,SaaS,1
3.1712,0.7226,12.3774,10.7682,0.7474,3.9388,Retail,0
3.1103,0.6697,9.3259,6.76,4.2774,-0.9336,Logistics,0
2.8283,4.7189,34.5535,-0.5298,-0.3096,-0.5882,SaaS,1
3.8694,4.021,4.8459,10.5013,2.9418,6.7468,Retail,0
1.6955,0.9033,48.7784,12.1649,0.1166,1.0034,Logistics,1
0.6967,2.0328,-7.3461,13.36,-1.6856,1.0545,Construction,1
2.7525,1.7781,21.3691,7.7239,1.8968,1.8721,SaaS,0
2.9714,3.955,-13.721,10.811,3.844,7.6648,SaaS,0
2.3852,2.5511,31.3705,10.7848,0.8663,-1.1561,Logistics,1
0.9859,0.6392,49.6328,0.6477,2.3211,6.1876,SaaS,0
2.1169,3.695,37.3397,0.7918,4.3002,1.4156,Retail,0
1.3863,1.9844,18.8992,-0.7949,3.5279,6.4947,SaaS,0
1.8244,1.3146,13.9319,3.4385,-0.6429,7.9176,SaaS,0
2.6518,1.8775,38.4521,6.0496,3.1337,1.4867,Retail,0
3.0318,2.4888,45.5182,14.9643,1.5133,-0.7064,Retail,0
1.0825,1.7156,49.2445,5.3269,3.2218,-0.5562,Construction,0
1.7402,1.2095,7.7577,10.3461,1.4616,5.5874,Retail,0
1.2228,1.9925,49.3642,9.7877,-1.1043,-0.5508,SaaS,0
0.9548,0.0959,-9.0852,1.4762,1.9894,0.6042,Logistics,0
3.1769,3.8625,-2.2515,-1.0054,1.4449,0.044,SaaS,0
3.6552,0.8547,-13.7689,7.2821,1.6255,1.5568,Construction,0
1.6069,0.2195,-0.9783,9.9052,4.1523,-1.2563,Logistics,1
3.0549,3.2685,33.7556,14.9703,4.2639,6.5674,Construction,0
3.6086,3.8697,39.7047,4.0964,1.1748,6.6015,SaaS,0
3.4153,4.0691,34.5225,13.2382,1.1901,2.1293,Retail,1
0.8947,2.4675,24.1746,4.4929,1.6063,4.1209,Logistics,0
3.8339,1.0268,15.9777,9.72,1.6371,4.4195,SaaS,0
1.6314,3.6861,29.6093,8.1703,4.6527,5.4926,Logistics,0
1.4891,3.4986,7.3583,-1.0994,2.5458,3.2069,Construction,0
0.4372,1.2314,38.8916,-0.6674,-0.0578,3.1034,SaaS,0
2.0475,4.517,27.4033,-1.647,1.7208,4.313,Logistics,0
0.6143,0.5219,28.8463,4.3042,2.3906,5.0305,SaaS,0
1.1445,4.9134,17.5155,10.6786,2.4784,1.4669,SaaS,1
1.4044,4.3012,41.966,0.9368,2.0968,1.3037,Construction,0
3.2735,3.4395,-2.359,8.2995,-0.7558,0.6972,Construction,1
3.5269,4.6937,6.6803,2.9101,-1.7648,3.4885,Construction,0
1.3494,3.6116,34.435,11.5489,0.3649,1.6016,Retail,1
3.4631,0.9523,14.4924,11.5727,0.9927,3.4031,Logistics,0
3.4575,2.2108,42.245,11.182,-1.5674,2.0598,Construction,0
3.1057,0.3575,4.248,6.9222,3.7048,6.3673,Retail,0
0.7574,1.9483,5.8531,2.8376,0.4085,-1.2687,Retail,1
2.8232,3.708,42.2115,11.7605,4.3954,3.7221,Logistics,0
3.7911,1.9322,12.5059,1.1637,-0.9191,3.7562,Logistics,0
2.7937,1.6515,16.1287,2.9259,-1.6015,1.8372,Construction,0
1.4601,2.9768,3.2935,1.1271,1.3762,2.2102,Retail,0
2.1022,4.361,-0.6331,9.4616,-0.6761,6.0013,Logistics,0
2.6538,0.2379,25.9164,9.666,4.5618,0.8067,Logistics,0
2.1402,1.9274,-11.6112,9.0927,-1.9279,6.714,Logistics,1
0.6558,0.7912,41.5491,5.0652,0.8883,6.9634,Logistics,1
1.3858,3.4768,34.5442,-0.2971,4.4872,4.5062,Retail,0
3.2491,0.5286,-6.6476,13.4899,0.6909,5.7286,SaaS,1
3.4734,3.324,28.5814,6.6314,-1.3482,4.1295,Logistics,1
0.7217,1.4309,22.1843,4.9185,0.1203,3.2526,Retail,1
3.8191,0.9946,-7.0825,8.01,1.4861,7.6668,Logistics,0
1.4495,4.6818,-0.8758,1.2774,-0.7039,0.8265,Retail,1
2.7168,0.0926,8.6291,0.2533,1.2659,-0.4585,Construction,0
3.0569,2.1889,28.947,4.8939,3.8544,0.8749,SaaS,0
3.2854,0.1081,24.7106,1.8628,4.1083,4.1463,Retail,0
3.7938,2.418,17.2564,2.1529,-1.6552,-0.1482,Retail,1
1.3891,2.5052,33.7887,13.1727,-0.8737,7.0881,Retail,0
3.4623,1.6083,33.0556,7.0229,-0.073,2.1102,Logistics,0
0.7004,0.6608,23.2501,6.219,2.1641,6.4996,Construction,0
2.8792,1.8819,35.0893,9.7212,0.527,0.4924,Logistics,1
3.0195,3.3613,3.3984,14.1763,3.9083,1.1317,Construction,0
2.7753,3.912,41.6875,-0.0926,3.0167,-1.4078,SaaS,0
1.1588,2.6538,23.0437,12.1701,-1.2968,0.5777,Logistics,1
3.5176,2.9492,37.5654,7.9283,2.3719,2.9031,Retail,0
0.8417,1.0031,18.2395,0.4848,-1.2089,7.4614,SaaS,0
0.4038,1.4367,-4.7093,3.0515,-0.2148,1.889,Logistics,0
2.9264,0.8095,17.9687,6.2001,-0.7549,4.3974,Construction,0
2.0068,1.2465,5.9778,9.75,-0.7886,2.2771,Logistics,0
3.4266,1.1244,28.8249,2.1243,2.3148,-1.5321,Logistics,0
1.6569,2.5972,13.3056,7.0929,1.9452,3.0353,Retail,0
0.8395,2.8134,38.5279,9.6394,-0.7678,-1.3409,Retail,1
3.3785,4.7247,27.4651,5.6286,4.9312,6.837,SaaS,0
2.2859,0.9779,27.9181,12.6714,0.9529,5.5304,Retail,1
0.9189,3.2084,-4.7991,12.7808,-1.3205,1.7865,Logistics,1
2.9375,4.0863,48.8975,6.0018,-1.156,4.4022,Logistics,0
2.1422,2.8012,38.9173,14.5397,2.0873,-0.8797,Construction,0
2.4964,1.275,35.2303,-0.7151,4.8535,5.0255,Logistics,0
1.9514,1.3128,3.1151,-1.9428,2.0037,6.2273,SaaS,0
3.3491,0.1963,17.4942,4.4714,4.6433,6.2175,SaaS,0
3.3523,1.5272,-10.4028,8.2187,1.1089,0.8428,Retail,0
2.8957,3.723,17.6933,8.6964,1.0509,0.6375,Construction,1
0.6005,0.2376,-9.7878,6.0996,1.5001,3.214,Logistics,0
3.3876,1.0965,18.7126,0.123,2.882,7.6777,Retail,0
2.7498,3.5312,25.4105,0.8985,0.5733,7.2052,Logistics,1
2.8487,3.9133,7.3137,12.4865,4.0472,1.5964,SaaS,1
1.5793,2.2766,14.8981,12.7545,-1.795,5.7983,SaaS,0
3.5413,3.4904,41.2957,9.4563,1.0783,7.2132,Construction,0
2.9564,1.9398,-12.4006,9.2917,1.5769,0.6093,Logistics,0
0.6278,0.7996,35.4213,8.1606,2.2492,6.303,Logistics,0
1.7496,1.9907,-8.0472,1.4497,-0.0675,0.679,SaaS,0
3.5682,2.8998,-17.4304,5.2803,0.9924,1.4328,Construction,0
0.3793,4.7403,-7.0098,9.8302,1.3918,-0.0118,Retail,1
3.8534,0.3438,33.553,7.1333,2.8084,3.0708,Construction,0
2.7808,2.537,8.3588,-1.6841,3.4148,6.4331,Retail,0
2.5992,1.6446,41.0764,14.2105,3.1648,3.2805,Retail,0
1.2281,2.5416,16.7295,12.3619,0.3911,-0.7656,SaaS,1
1.1454,0.1199,-18.4425,2.4293,4.9962,0.5178,Retail,0
3.7798,1.5651,30.17,8.4798,3.9407,3.6286,Logistics,0
1.3334,4.0993,-12.2837,13.6951,-0.1798,3.8319,SaaS,0
3.1469,2.7697,35.2566,-0.3678,-0.6343,3.7691,Construction,0
1.6939,2.2529,-8.2328,6.5515,0.1981,-1.23,Construction,1
0.7292,1.4276,4.1812,5.7561,1.1664,5.537,Retail,1
0.2407,1.4902,33.289,4.9735,3.9556,7.0943,Logistics,0
2.2682,1.9155,46.7962,12.205,3.4485,3.1052,Construction,0
3.908,4.1779,6.0004,4.471,3.9587,5.1883,Retail,0
1.6027,4.8361,38.058,-0.9177,-0.0963,7.1402,Construction,0
1.5573,2.1933,-6.6445,-0.8808,2.1542,4.4262,Logistics,0
1.5075,1.9668,36.5026,-1.2733,-0.0173,4.7433,Retail,0
2.1781,4.2328,26.0246,4.9555,-1.2368,5.214,Logistics,0
1.8745,2.1345,-6.508,10.2129,2.7894,0.605,Retail,1
3.5437,2.7601,1.1753,1.4633,-0.999,3.8268,Logistics,1
2.121,1.1547,-10.776,8.99,2.6739,6.4218,Construction,0
2.1295,3.7175,6.8077,9.6805,2.5358,0.9616,Construction,0
0.7258,2.6599,-5.7446,2.3384,3.6717,6.9717,Logistics,0
3.9344,4.0452,25.0799,8.2095,-1.0231,4.2038,Construction,0
1.1499,3.9037,49.6154,9.6428,3.4844,2.2317,Construction,1
0.4788,1.075,-19.1594,5.9324,4.9949,4.2318,Retail,0
2.72,3.5782,17.8644,3.7242,3.9573,2.0186,Logistics,1
2.4624,4.0003,20.1567,8.5256,3.2627,6.3804,Retail,0
1.7776,1.7305,43.9946,14.6234,2.6352,2.8232,Construction,0
1.8043,0.863,15.4204,5.2563,0.9525,7.0121,Construction,1
3.1832,0.0132,18.0591,4.6595,3.1135,3.0981,SaaS,0
0.9437,2.2545,13.0157,5.8925,3.0692,4.6037,Logistics,1
3.317,1.7622,-1.1767,-0.7043,2.4205,7.9774,Logistics,0
2.6652,2.7745,-16.078,7.4038,3.5739,-0.5303,Retail,0
1.7921,0.9402,8.606,3.5879,1.1413,5.3673,Logistics,1
1.9405,4.2983,-16.3186,0.0642,-1.1512,-0.6113,Retail,1
1.1753,1.2888,18.5345,5.9264,1.9135,6.3887,Construction,0
3.058,1.1321,1.5106,-1.9425,-0.1447,3.9645,SaaS,0
2.1489,2.4036,17.3522,4.8303,0.691,7.3816,Construction,1
1.4192,2.4943,-10.5992,-0.2025,-1.8781,6.6596,Retail,0
2.465,1.0754,45.2841,-1.587,0.6795,-1.2513,Retail,1
3.9838,1.3593,42.6165,12.0161,3.6616,-0.627,SaaS,0
1.854,0.8485,-6.7002,13.5762,1.7991,4.0117,Construction,0
3.6986,3.5923,4.0411,1.5305,-1.9314,3.1831,Logistics,0
1.5111,3.8504,22.9445,7.1681,1.2889,-0.3143,SaaS,0
0.408,2.3116,-13.302,2.7253,0.0402,-0.7064,Logistics,1
0.9761,3.5704,4.8197,6.3908,1.3429,3.6399,Construction,0
1.791,3.6797,-2.4221,5.4227,0.8328,-1.5108,SaaS,1
1.0346,0.6914,44.0862,2.5739,4.5239,6.7374,Construction,0
0.2009,4.8309,39.6757,9.9067,-1.7118,6.0708,Construction,0
3.677,4.1052,20.5883,0.1503,2.7851,5.8537,Logistics,0
3.4067,1.0224,16.4242,-1.0978,3.9572,-1.84,Logistics,0
3.0207,0.9308,45.1508,11.0505,4.7147,-1.5236,Logistics,0
0.8377,0.6283,45.2699,9.3208,-0.7565,3.4984,Construction,1
0.6574,0.6919,47.8531,6.4749,1.7191,7.9443,Retail,0
0.4569,3.7408,-11.2235,5.9524,-1.6949,1.4232,Construction,0
2.9513,2.3483,-8.761,6.456,1.4943,1.4437,Retail,0
3.7295,3.9147,27.3716,5.4294,-1.1218,-0.6572,SaaS,1
1.836,3.7313,17.9004,4.6792,3.8653,4.7434,Logistics,0
0.6527,3.0231,-18.7074,6.4947,-1.2029,4.4668,Logistics,1
2.1471,3.4318,-15.6617,6.9848,1.593,-0.9868,Construction,0
1.5256,0.0918,42.1656,9.7623,1.6477,2.6741,Retail,0
1.6243,1.5589,40.821,10.0905,4.8016,4.6707,SaaS,0
2.5611,3.1891,5.009,4.4197,2.5849,2.9352,Construction,0
2.9311,0.0467,42.3735,5.0302,0.0149,4.7436,SaaS,0
0.6203,0.1649,21.5573,4.3529,-0.3144,6.1627,Retail,0
0.3352,4.2594,36.4134,7.1211,-1.1023,4.8582,Logistics,0
3.9785,3.4201,9.9202,5.707,3.2956,4.1611,Logistics,0
1.0844,1.3268,-12.0621,13.1231,2.8353,6.5359,Retail,0
0.4046,3.4398,10.3609,9.8381,2.2691,7.0059,Logistics,0
0.9215,3.9623,12.011,13.2772,-1.7141,1.8889,Construction,0
0.348,1.534,18.5661,10.0553,3.3398,-0.2675,Retail,0
1.6889,0.1802,-12.6092,14.5069,2.4932,6.1786,Logistics,0
3.2491,4.6639,49.3981,8.8075,4.7472,0.1375,Retail,1
1.4967,1.7259,-2.9104,14.3804,2.1104,7.2895,SaaS,0
1.8879,0.5324,-6.1013,0.6889,0.1277,-1.7712,Construction,1
2.7672,2.4593,16.8762,-1.1079,0.6706,7.2127,Construction,1
2.1338,3.8423,17.6046,7.8451,-0.7691,3.8918,Construction,0
3.4735,1.1082,10.7875,14.7194,3.0604,5.7474,Logistics,0
3.4909,1.3475,34.0325,5.0993,2.9541,1.9849,SaaS,1
0.2377,1.2136,16.1658,1.6047,-0.5954,7.9172,Logistics,0
3.1566,4.9584,22.6787,6.8662,-0.8906,0.2755,Logistics,1
1.9508,0.987,30.6622,9.0296,-1.461,0.6434,Retail,1
3.9576,2.8776,-18.2482,3.358,4.3838,-1.4857,Construction,0
2.0363,4.6263,19.9451,10.1511,-0.3685,7.4047,Logistics,1
3.9502,0.7345,41.8936,14.5769,0.4091,2.5603,Construction,0
3.0674,4.8543,-18.7828,13.2484,-0.0365,4.7485,SaaS,0
1.1447,4.7374,8.3627,2.957,0.8954,4.8744,SaaS,1
2.2459,4.4229,44.8359,3.5543,2.9983,6.745,Construction,1
3.9701,1.0728,4.7208,4.3162,4.0942,4.6493,Construction,0
3.4586,3.1703,12.111,4.7074,-0.7218,3.6202,SaaS,1
0.57,3.8045,48.7079,-0.2946,2.8049,5.1032,SaaS,0
2.8842,4.9301,-6.0473,10.9534,0.4679,5.5097,Logistics,1
1.5132,0.9021,-15.4321,4.2108,4.8637,-0.1407,SaaS,1
0.2265,3.8301,40.1596,12.9569,0.0924,-0.9033,Logistics,1
1.7332,1.694,40.7926,13.758,-1.9496,-1.2515,SaaS,1
1.0921,0.8781,13.0454,-1.5847,1.6095,1.7405,Logistics,1
3.3117,2.1069,15.9945,14.8046,-0.9449,2.98,Retail,0
1.4819,3.9692,38.5064,10.0704,-1.6885,4.1565,Retail,0
3.3446,2.3242,31.6992,6.8467,2.8879,7.5803,Logistics,1
0.2023,2.6876,-1.4396,4.622,3.1258,1.3079,Construction,0
1.3697,4.9758,-18.8175,6.8148,1.2249,5.6087,Retail,1
1.1164,1.9955,13.579,3.5186,2.7382,3.3136,SaaS,0
1.0876,3.077,40.1239,8.5857,1.7677,0.2009,Construction,0
0.4591,1.8262,42.7084,-0.4193,2.4086,4.1531,SaaS,1
0.9111,1.9639,46.9358,8.5591,2.1769,7.6718,Retail,0
2.3111,3.4782,41.5694,2.6809,2.6608,-0.7569,SaaS,0
1.3072,4.6894,20.603,-1.7002,-0.6026,3.0728,Logistics,1
1.7861,2.7118,11.1224,7.396,-0.1191,-1.4839,Construction,1
1.6321,3.842,34.2395,7.8336,1.0797,1.2122,Retail,0
3.5284,0.446,31.7875,5.2517,1.1229,4.206,Construction,0
3.6401,1.0558,17.67,-0.7711,3.4209,6.4106,Logistics,0
2.0732,2.5107,-13.8871,13.1868,0.5718,5.3033,Retail,0
1.4546,0.1001,44.8257,8.3943,-0.8625,2.6286,SaaS,0
0.6058,1.2643,11.8922,-0.0329,-0.2397,7.0922,Construction,1
3.8229,2.587,5.4334,6.6858,-0.4969,1.0271,Retail,0
0.4289,0.0748,24.0697,6.4533,3.1216,5.5398,Retail,0
1.3311,1.3227,27.1687,-0.9732,1.2924,2.7401,Logistics,0
1.3327,2.5702,-5.2518,8.3166,2.9604,6.9864,Retail,0
1.4175,2.8657,38.5857,11.7415,0.9135,5.9743,Retail,0
0.8243,4.6288,0.2956,10.7331,4.2281,7.0147,Logistics,0
